State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,15/06/2007,2160,2240,2240,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,22/06/2007,2300,2300,2300,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,26/06/2007,2300,2400,2350,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,05/07/2007,2000,2400,2300,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,10/07/2007,2300,2300,2300,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,12/07/2007,1800,2200,2000,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,16/07/2007,2100,2100,2100,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,22/09/2007,1600,1600,1600,9
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,20/12/2008,1760,1760,1760,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,22/12/2008,1770,1770,1770,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,29/12/2008,1950,1950,1950,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,15/02/2008,1700,1700,1700,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,16/02/2008,2050,2050,2050,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,18/02/2008,1900,1900,1900,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,15/03/2008,2000,2000,2000,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,09/06/2008,2200,2200,2200,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,24/06/2008,1610,1610,1610,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,07/08/2008,2600,2600,2600,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,06/10/2008,1721,1721,1721,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,11/10/2008,1660,1680,1680,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,20/10/2008,1650,1700,1700,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,24/10/2008,1660,1660,1660,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,27/10/2008,1620,1620,1620,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,18/11/2008,1470,1470,1470,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,21/11/2008,1470,1570,1560,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,25/11/2008,1610,1650,1640,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,27/11/2008,1580,1700,1695,13
Maharashtra,Bhandara,Bhandara,Soyabean,Yellow,FAQ,05/12/2008,1600,1630,1630,13
Maharashtra,Bhandara,Bhandara,Mustard,Other,FAQ,05/04/2008,1900,1900,1900,12
Maharashtra,Bhandara,Bhandara,Mustard,Other,FAQ,08/04/2008,1700,1700,1700,12
Maharashtra,Bhandara,Bhandara,Mustard,Other,FAQ,14/06/2008,1600,1600,1600,12
Maharashtra,Bhandara,Bhandara,Castor Seed,Other,FAQ,25/08/2008,1800,1800,1800,123
Maharashtra,Bhandara,Bhandara,Castor Seed,Other,FAQ,27/09/2008,1600,1600,1600,123
Maharashtra,Bhandara,Bhandara,Cow,Cow,FAQ,04/05/2008,4000,15000,8000,212
Maharashtra,Bhandara,Bhandara,Ox,Ox,FAQ,16/03/2008,3000,16250,8000,213
Maharashtra,Bhandara,Bhandara,Ox,Ox,FAQ,08/06/2008,5000,20000,10000,213
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,21/01/2008,940,1070,970,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,22/01/2008,950,950,950,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,15/02/2008,1075,1075,1075,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,21/02/2008,900,1135,1010,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,07/03/2008,1120,1220,1150,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,08/03/2008,1000,1180,1110,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,17/03/2008,1030,1200,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,03/04/2008,950,1130,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,05/04/2008,900,1240,950,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,15/04/2008,880,1200,935,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,12/05/2008,880,1200,930,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,07/06/2008,900,1100,980,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,09/06/2008,900,1150,940,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,13/06/2008,900,1190,950,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,16/06/2008,940,1100,1010,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,23/06/2008,900,1070,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,24/06/2008,950,1130,1010,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,26/06/2008,980,1020,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,27/06/2008,950,1100,1010,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,07/07/2008,1000,1050,1020,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,04/08/2008,900,1355,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,26/08/2008,900,1240,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,28/08/2008,950,1180,965,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,08/09/2008,960,1125,970,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,09/09/2008,950,1000,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,25/09/2008,900,1060,910,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,03/10/2008,910,1260,960,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,04/10/2008,900,1200,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,20/10/2008,920,920,920,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,23/10/2008,900,1000,940,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,06/11/2008,900,1300,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,10/11/2008,900,1110,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,18/11/2008,875,1180,1000,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,01/12/2008,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,08/12/2008,1000,1200,1130,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,16/12/2008,950,1070,1070,1
Maharashtra,Bhandara,Bhandara,Wheat,Other,FAQ,29/12/2008,1000,1140,1050,1
Maharashtra,Bhandara,Bhandara,She Buffalo,She Baffelo,FAQ,03/02/2008,4500,21000,12000,217
Maharashtra,Bhandara,Bhandara,She Buffalo,She Baffelo,FAQ,04/05/2008,4000,15000,8000,217
Maharashtra,Bhandara,Bhandara,Goat,Goat,FAQ,29/06/2008,1800,2300,2000,219
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,22/01/2008,1300,1440,1360,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/02/2008,1380,1530,1400,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,16/02/2008,1420,1420,1420,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,22/02/2008,1700,1700,1700,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,01/03/2008,1440,1440,1440,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,11/03/2008,1300,1440,1340,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,15/03/2008,1250,1250,1250,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/05/2008,1340,1620,1500,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,15/05/2008,1260,1550,1410,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/05/2008,1500,1600,1575,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/06/2008,1500,1700,1610,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,25/08/2008,1710,2280,2000,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,02/09/2008,2040,2070,2050,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/09/2008,960,960,960,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/09/2008,1760,2160,2065,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,06/09/2008,1870,2100,1975,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,08/09/2008,1700,2100,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/09/2008,1850,2130,2050,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,13/09/2008,1710,2090,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,03/10/2008,1460,1600,1500,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,07/10/2008,1700,2070,1950,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/11/2008,1830,2020,1900,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,06/11/2008,1100,1300,1200,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,08/11/2008,1950,2360,2290,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,11/11/2008,2000,2240,2220,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,30/12/2008,2000,2260,2188,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/01/2009,1450,1450,1450,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,13/01/2009,1300,1300,1300,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,19/01/2009,1810,2400,2072,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/02/2009,2100,2450,2380,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,07/02/2009,2060,2370,2350,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,17/03/2009,2280,2700,2485,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,19/03/2009,2110,2700,2550,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,20/03/2009,2270,2550,2455,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/03/2009,1580,1580,1580,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,30/03/2009,2500,2670,2610,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,08/05/2009,1890,2600,2200,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,11/05/2009,3000,3000,3000,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,05/06/2009,1960,1960,1960,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,06/06/2009,2400,2400,2400,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,09/06/2009,2460,2700,2590,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,15/06/2009,2270,2790,2610,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,09/07/2009,1360,1360,1360,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,10/07/2009,2110,2680,2495,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,11/07/2009,2200,2400,2305,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,01/08/2009,1970,1970,1970,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,04/08/2009,2280,2730,2660,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,08/08/2009,2660,2660,2660,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,18/08/2009,2510,2790,2660,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,12/09/2009,1510,1510,1510,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,06/10/2009,1050,1050,1050,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,27/10/2009,2150,2950,2800,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,30/10/2009,2100,2100,2100,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,03/11/2009,2030,2440,2320,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,20/11/2009,2430,3290,2690,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,21/11/2009,2400,2780,2660,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,24/11/2009,3000,3000,3000,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,01/12/2009,1710,1710,1710,3
Maharashtra,Bhandara,Bhandara,Rice,Other,FAQ,26/12/2009,1270,1900,1560,3
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,03/01/2009,2450,2450,2450,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,09/01/2009,2450,2500,2465,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,17/01/2009,2600,2680,2615,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,07/02/2009,2840,2900,2880,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,23/03/2009,2850,2900,2866,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28/04/2009,3250,3250,3250,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,09/05/2009,3250,3250,3250,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,18/05/2009,3300,3300,3300,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,19/05/2009,3250,3300,3280,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,21/05/2009,3260,3310,3290,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,06/06/2009,3560,3560,3560,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,16/07/2009,4650,4670,4670,49
Maharashtra,Bhandara,Bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,25/09/2009,3260,3260,3260,49
Maharashtra,Bhandara,Bhandara,Lentil (Masur)(Whole),Other,FAQ,28/03/2009,2300,2400,2350,63
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,13/01/2009,2500,2500,2500,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,05/02/2009,2800,2800,2800,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,30/03/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,04/04/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,25/04/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,28/05/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,30/05/2009,3100,3100,3100,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,23/06/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,15/09/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,15/10/2009,2900,2900,2900,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,22/10/2009,2900,2900,2900,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,06/11/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Linseed,Other,FAQ,21/11/2009,3000,3000,3000,67
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,03/01/2009,2210,2210,2210,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,05/01/2009,2250,2250,2250,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,17/03/2009,1910,1910,1910,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,24/03/2009,1860,1860,1860,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,17/04/2009,2400,2610,2420,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,18/04/2009,2010,2010,2010,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,28/04/2009,1900,1900,1900,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,30/04/2009,1950,1950,1950,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,12/05/2009,1910,1910,1910,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,06/07/2009,2050,2050,2050,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,07/07/2009,2020,2050,2020,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,13/07/2009,2550,2550,2550,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,16/07/2009,2310,2310,2310,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,17/07/2009,2270,2320,2300,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,04/08/2009,2200,2200,2200,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,22/08/2009,2250,2250,2250,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,04/09/2009,1920,2210,2000,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,10/09/2009,2160,2160,2160,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,24/09/2009,1800,2460,2175,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,08/10/2009,2010,2250,2190,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,10/10/2009,1800,1800,1800,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,05/11/2009,2200,2300,2230,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,16/11/2009,2400,2800,2500,6
Maharashtra,Bhandara,Bhandara,Bengal Gram(Gram)(Whole),Other,FAQ,19/12/2009,1900,2450,2240,6
Maharashtra,Bhandara,Bhandara,Green Peas,Other,FAQ,20/01/2009,2170,2170,2170,50
Maharashtra,Bhandara,Bhandara,Green Peas,Other,FAQ,30/03/2009,1300,1300,1300,50
Maharashtra,Bhandara,Bhandara,Green Peas,Other,FAQ,09/05/2009,1200,1200,1200,50
Maharashtra,Bhandara,Bhandara,Green Peas,Other,FAQ,02/06/2009,2100,2100,2100,50
Maharashtra,Bhandara,Bhandara,Green Peas,Other,FAQ,12/06/2009,2060,2060,2060,50
Maharashtra,Bhandara,Bhandara,Corriander seed,Other,FAQ,26/02/2010,2500,3200,2800,108
Maharashtra,Bhandara,Bhandara,Corriander seed,Other,FAQ,22/03/2010,2500,2600,2525,108
Maharashtra,Bhandara,Bhandara,Corriander seed,Other,FAQ,01/04/2010,2500,2500,2500,108
Maharashtra,Bhandara,Bhandara,Black Gram (Urd Beans)(Whole),Other,FAQ,12/01/2009,2500,2500,2500,8
Maharashtra,Bhandara,Bhandara,Black Gram (Urd Beans)(Whole),Other,FAQ,21/03/2009,2350,2350,2350,8
Maharashtra,Bhandara,Bhandara,Black Gram (Urd Beans)(Whole),Other,FAQ,28/03/2009,2300,2300,2300,8
Maharashtra,Bhandara,Bhandara,Black Gram (Urd Beans)(Whole),Other,FAQ,31/03/2009,2300,2300,2300,8
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,28/03/2009,2800,2900,2881,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,02/05/2009,3000,3000,3000,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,26/05/2009,3600,3600,3600,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,02/06/2009,3600,3600,3600,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,08/06/2009,3450,3590,3540,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,16/06/2009,3600,3600,3600,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,22/06/2009,3700,3700,3700,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,29/06/2009,3800,3900,3885,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Green (Whole),FAQ,06/10/2009,2000,2000,2000,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Other,FAQ,24/04/2009,3000,3000,3000,9
Maharashtra,Bhandara,Bhandara,Green Gram (Moong)(Whole),Other,FAQ,25/05/2009,3500,3550,3523,9
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,31/03/2009,2800,2850,2800,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,13/04/2009,3000,3000,3000,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,09/05/2009,1700,2810,2300,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,14/05/2009,2980,2980,2980,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,19/05/2009,2100,3525,3000,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,02/06/2009,3800,3800,3800,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,22/06/2009,3700,3700,3700,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,28/07/2009,2700,2700,2700,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,04/08/2009,2700,2750,2735,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,08/08/2009,2690,4400,3000,97
Maharashtra,Bhandara,Bhandara,Other Pulses,Other,FAQ,17/08/2009,2560,2670,2600,97
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,07/01/2010,1200,1410,1350,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,25/01/2010,1380,1380,1380,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,18/02/2010,1500,1700,1650,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,12/03/2010,1230,1230,1230,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,19/03/2010,1080,1250,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,05/04/2010,1080,1280,1160,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,13/04/2010,1080,1100,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,24/04/2010,1080,1200,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,26/04/2010,1080,1200,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,06/05/2010,1080,1200,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,08/05/2010,1080,1200,1110,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,10/05/2010,1080,1250,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,13/05/2010,1080,1320,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,15/06/2010,1080,1200,1130,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,21/06/2010,1080,1260,1140,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,22/06/2010,1080,1150,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,29/06/2010,1080,1230,1125,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,06/07/2010,1080,1260,1120,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,13/07/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,20/07/2010,1080,1100,1090,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,22/07/2010,1080,1130,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,29/07/2010,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,31/07/2010,1100,1140,1125,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,07/08/2010,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,10/08/2010,1100,1200,1110,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,13/08/2010,1100,1100,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,16/08/2010,1080,1220,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,13/09/2010,1080,1100,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,23/09/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,27/09/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,05/10/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,14/10/2010,1080,1210,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,21/10/2010,1080,1080,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,16/11/2010,1080,1350,1175,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,22/11/2010,1080,1120,1100,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,29/11/2010,1080,1100,1080,1
Maharashtra,Bhandara,Bhandara,Wheat,Maharashtra 2189,FAQ,06/12/2010,1080,1100,1080,1
